序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4995,688548,广钢气体,23.9,-1.36,-0.33,149855.0,361794671.0,3.47,24.62,23.78,23.9,24.23,0.65,2.17,110.21,5.25,31533624652.0,16519895148.0,0.0,0.0,31.9,64.37
4996,000912,泸天化,5.07,-1.36,-0.07,450435.0,228832686.0,3.31,5.18,5.01,5.15,5.14,0.55,2.87,250.09,1.25,7949760000.0,7949760000.0,0.2,0.4,20.14,22.17
4997,920230,欧康医药,12.25,-1.37,-0.17,68970.0,84601170.05,3.62,12.49,12.04,12.35,12.42,0.56,14.6,106.15,2.95,1233789314.0,578784913.0,-0.33,-0.65,-2.31,1.49
4998,300503,昊志机电,52.49,-1.37,-0.73,131478.0,706326303.7,5.15,55.18,52.44,53.49,53.22,1.01,5.46,99.81,12.04,16178823945.0,12648782947.0,-0.13,-0.3,-11.96,-17.62
4999,600107,ST尔雅,5.76,-1.37,-0.08,27946.0,16284840.0,3.25,5.93,5.74,5.81,5.84,0.56,0.78,-43.58,4.54,2073600000.0,2073600000.0,0.0,0.0,-15.91,-17.0
5000,301217,铜冠铜箔,42.46,-1.37,-0.59,470111.0,2020907668.14,4.13,43.96,42.18,43.13,43.05,0.98,5.67,420.89,6.5,35199999998.0,35199999998.0,0.0,0.02,20.35,23.86
5001,002847,盐津铺子,56.88,-1.37,-0.79,34681.0,199385760.1,1.94,57.91,56.79,57.91,57.67,1.21,1.42,20.73,7.27,15511726542.0,13869659699.0,0.05,0.16,-19.8,-16.73
5002,300328,宜安科技,17.14,-1.38,-0.24,461182.0,806968496.02,5.12,17.99,17.1,17.5,17.38,0.94,6.72,25879.03,10.8,11833860504.0,11764325667.0,-0.06,0.12,-1.04,0.41
5003,688523,航天环宇,59.52,-1.38,-0.83,52862.0,319450312.0,4.26,61.98,59.41,60.39,60.35,1.01,5.48,564.14,14.45,24217497600.0,5744628570.0,0.0,0.0,-19.68,6.36
5004,000603,盛达资源,40.53,-1.39,-0.57,149425.0,612745115.72,2.99,41.7,40.47,41.4,41.1,0.79,2.24,65.01,8.5,27964457593.0,27022014030.0,0.12,0.12,19.14,30.91
5005,600010,包钢股份,2.83,-1.39,-0.04,12103366.0,3448691998.0,4.88,2.94,2.8,2.92,2.87,0.94,3.86,413.3,2.46,128166792755.0,88807659152.0,0.0,0.35,9.69,18.91
5006,688646,ST逸飞,49.92,-1.4,-0.71,7710.0,38499226.0,1.98,50.5,49.5,50.25,50.63,1.35,1.33,-94.29,3.11,4700597391.0,2894610601.0,0.0,0.12,38.94,39.87
5007,300227,光韵达,12.69,-1.4,-0.18,278976.0,358893996.0,3.5,13.12,12.67,12.82,12.87,1.06,6.44,-27.51,5.21,7562876952.0,5495629481.0,-0.16,0.08,29.89,37.79
5008,688168,安博通,69.6,-1.4,-0.99,8349.0,58708424.0,3.7,71.99,69.38,71.5,70.59,1.3,1.08,-34.96,5.43,5372076278.0,5372076278.0,-0.22,-0.2,-10.8,-7.4
5009,300132,青松股份,8.37,-1.41,-0.12,116139.0,98123147.0,3.18,8.59,8.32,8.54,8.49,0.89,2.29,29.28,3.07,4323782016.0,4252640347.0,0.12,0.12,-1.41,-3.9
5010,300300,海峡创新,13.31,-1.41,-0.19,1155250.0,1562851840.7,7.78,14.1,13.05,13.56,13.5,0.99,17.33,-386.16,62.56,8875734395.0,8875169386.0,-0.15,-0.6,-10.37,-11.44
5011,688282,理工导航,75.05,-1.41,-1.07,11417.0,86597826.0,3.46,77.62,74.99,77.6,76.12,0.74,1.3,-715.3,5.19,6604400000.0,6604400000.0,0.0,0.07,7.29,18.19
5012,688295,中复神鹰,49.77,-1.41,-0.71,128694.0,650406194.0,3.88,51.66,49.7,51.0,50.48,0.73,1.43,465.7,9.49,44793000000.0,44793000000.0,0.0,0.02,54.57,51.69
5013,000062,深圳华强,28.57,-1.41,-0.41,636574.0,1818845592.28,3.8,29.11,28.01,28.6,28.98,1.09,6.09,64.55,4.44,29881629330.0,29852795200.0,-0.1,-0.52,14.97,16.04
5014,603275,众辰科技,45.49,-1.41,-0.65,14089.0,64632791.0,2.32,46.49,45.42,46.48,46.14,0.86,3.39,36.23,2.31,6767631502.0,1889470957.0,0.11,-0.2,-5.78,-0.2
5015,688079,美迪凯,15.24,-1.42,-0.22,191746.0,295901193.0,6.34,16.13,15.15,15.61,15.46,1.29,4.74,-40.06,4.91,6270820753.0,6161612132.0,0.07,0.33,29.7,34.63
5016,000727,冠捷科技,2.77,-1.42,-0.04,1568321.0,439614832.0,4.27,2.88,2.76,2.82,2.81,1.03,3.46,-15.64,5.42,12546900535.0,12546900535.0,0.0,0.0,6.54,9.06
5017,000928,中钢国际,6.94,-1.42,-0.1,421990.0,295334791.3,3.41,7.16,6.92,7.15,7.04,0.65,2.94,13.44,1.18,9956433670.0,9956311873.0,0.0,0.0,5.47,4.99
5018,688195,腾景科技,326.35,-1.43,-4.75,85867.0,2850095572.0,7.25,345.99,322.0,333.02,331.1,0.94,6.64,597.97,42.72,42213372500.0,42213372500.0,-0.02,0.08,81.83,92.48
5019,920116,星图测控,89.02,-1.43,-1.29,22718.0,205679062.1,3.75,92.3,88.91,91.25,90.31,1.05,1.48,141.06,24.23,14223170500.0,13662344500.0,0.01,-0.09,-0.63,5.35
5020,603391,力聚热能,69.09,-1.43,-1.0,15279.0,105230070.0,4.89,70.88,67.45,70.58,70.09,1.22,6.72,27.83,2.78,6287190000.0,1571797500.0,-0.26,-0.33,6.02,5.53
5021,600686,金龙汽车,16.37,-1.44,-0.24,234236.0,384356217.0,2.89,16.68,16.2,16.6,16.61,1.02,3.27,35.6,3.59,11738066216.0,11738066216.0,-0.06,-0.06,-7.62,-7.72
5022,600795,国电电力,4.8,-1.44,-0.07,1019301.0,492113564.0,1.85,4.88,4.79,4.85,4.87,0.74,0.57,9.47,1.4,85610971594.0,85610971594.0,0.0,-0.21,-4.19,-4.76
5023,601069,西部黄金,34.92,-1.44,-0.51,294979.0,1032201973.0,4.15,35.9,34.43,35.9,35.43,1.67,3.32,67.4,6.72,31812089375.0,30980620430.0,0.06,0.09,25.7,30.88
5024,920088,科力股份,53.1,-1.45,-0.78,71197.0,373429240.64,5.09,53.94,51.2,52.72,53.88,0.73,21.86,82.5,6.73,4676596650.0,1729266813.0,-0.39,-0.36,59.56,81.85
5025,000862,银星能源,6.13,-1.45,-0.09,347434.0,214619170.0,2.57,6.28,6.12,6.26,6.22,0.84,5.53,126.55,1.31,5627062286.0,3849438249.0,0.0,0.0,2.0,4.97
5026,603186,华正新材,72.93,-1.46,-1.08,137692.0,1016137164.0,5.24,75.6,71.72,74.15,74.01,1.01,8.78,41.32,6.16,11434732478.0,11434732478.0,0.04,-0.14,39.71,47.04
5027,600246,万通发展,9.36,-1.47,-0.14,381199.0,360668787.0,4.11,9.72,9.33,9.65,9.5,0.75,2.02,-688.87,3.37,18186362775.0,17694260775.0,0.21,0.0,-25.3,-23.9
5028,603017,中衡设计,13.43,-1.47,-0.2,212364.0,291667007.0,5.87,14.18,13.38,13.95,13.63,0.64,7.69,49.44,2.51,3709235635.0,3709235635.0,0.22,0.22,22.2,21.21
5029,300293,蓝英装备,18.83,-1.47,-0.28,104249.0,197620339.0,2.04,19.21,18.82,18.82,19.11,0.77,3.08,-152.17,6.82,6372789536.0,6372789536.0,0.05,0.0,-16.9,-10.84
5030,301395,仁信新材,14.12,-1.47,-0.21,67484.0,95661322.83,3.07,14.44,14.0,14.27,14.33,1.11,5.25,80.2,2.22,3429048185.0,1816424165.0,-0.21,-0.28,4.98,15.17
5031,301186,超达装备,60.82,-1.47,-0.91,37117.0,226830200.68,4.0,62.66,60.19,60.89,61.73,1.3,4.91,33.4,3.08,4899035977.0,4601000096.0,0.05,-0.11,27.85,25.25
5032,688052,纳芯微,151.23,-1.47,-2.26,35714.0,552152083.0,5.08,158.48,150.68,155.03,153.49,1.75,2.51,-107.45,3.22,24593541773.0,21554574923.0,0.19,-0.3,-17.75,-4.39
5033,603031,安孚科技,51.51,-1.47,-0.77,75994.0,395139138.0,3.35,52.93,51.18,52.0,52.28,1.13,3.5,58.76,4.84,13280555087.0,11168446825.0,0.04,0.16,8.19,16.59
5034,300483,首华燃气,19.81,-1.49,-0.3,279236.0,552203297.9,3.93,20.19,19.4,19.77,20.11,0.62,7.32,44.67,2.46,7563384307.0,7561007107.0,-0.2,-0.5,29.48,39.7
5035,603126,中材节能,7.94,-1.49,-0.12,126303.0,100953911.0,3.6,8.19,7.9,8.19,8.06,0.91,2.07,353.49,2.37,4847370000.0,4847370000.0,0.13,0.0,15.91,18.15
5036,600367,红星发展,20.39,-1.5,-0.31,217339.0,445109852.0,2.51,20.77,20.25,20.7,20.7,0.93,6.75,48.59,2.81,6955659092.0,6565033181.0,0.05,0.0,11.42,16.71
5037,300518,新迅达,19.75,-1.5,-0.3,63380.0,127426152.0,3.89,20.51,19.73,20.41,20.05,1.14,3.18,-106.57,5.24,3938378626.0,3938026089.0,-0.1,-0.3,-1.69,12.86
5038,000908,ST景峰,7.2,-1.5,-0.11,230690.0,166775554.4,4.24,7.43,7.12,7.21,7.31,0.83,2.62,-213.21,169.83,12668750654.0,6334375327.0,0.0,0.0,47.24,46.34
5039,600617,国新能源,3.28,-1.5,-0.05,450913.0,148506477.0,2.7,3.35,3.26,3.35,3.33,0.61,2.54,-514.53,1.87,6327749025.0,5823780020.0,0.31,0.0,2.5,4.46
5040,301535,浙江华远,19.65,-1.5,-0.3,37446.0,74664920.28,3.91,20.37,19.59,20.11,19.95,1.37,2.21,79.39,7.25,8357029419.0,3336493719.0,0.0,-0.1,-11.61,-9.86
5041,300447,全信股份,19.53,-1.51,-0.3,120912.0,238618781.2,2.67,20.01,19.48,19.81,19.83,1.09,6.0,205.68,3.05,6099421624.0,3934373477.0,0.1,0.1,8.74,8.02
5042,920807,奔朗新材,11.73,-1.51,-0.18,40841.0,48576671.0,3.36,12.1,11.7,12.0,11.91,1.12,3.31,91.41,2.27,2133452400.0,1449252315.0,-0.09,0.0,-25.43,-19.44
5043,603175,超颖电子,87.15,-1.51,-1.34,42010.0,367968094.0,3.14,89.48,86.7,88.74,88.49,0.86,9.55,164.63,13.12,38087105325.0,3834539692.0,0.02,0.0,16.08,27.79
5044,300831,派瑞股份,16.88,-1.52,-0.26,144478.0,248398726.08,3.91,17.52,16.85,17.3,17.14,0.82,7.83,728.69,5.88,5401600000.0,3114093971.0,0.0,0.0,41.49,53.18
5045,688337,普源精电,52.68,-1.53,-0.82,108044.0,585969474.0,9.18,57.06,52.15,54.73,53.5,2.02,5.81,118.64,3.23,10213304288.0,9794105558.0,-0.42,-0.3,32.7,42.8
5046,002897,意华股份,65.83,-1.53,-1.02,124327.0,821482752.52,2.39,66.98,65.38,66.61,66.85,0.99,6.82,35.51,4.65,12763166218.0,12009051772.0,0.02,-0.03,23.09,21.75
5047,003816,中国广核,4.47,-1.54,-0.07,2007273.0,900544262.2,2.86,4.55,4.42,4.54,4.54,1.22,0.51,23.12,1.83,225729465903.0,175828062153.0,0.0,-0.22,16.1,18.88
5048,300900,广联航空,37.73,-1.54,-0.59,281823.0,1090394947.26,6.45,40.18,37.71,38.59,38.32,0.82,10.98,533.32,8.69,12364888202.0,9688496503.0,-0.11,-0.19,-9.04,-3.43
5049,002318,久立特材,31.26,-1.54,-0.49,88826.0,280130641.0,2.71,32.06,31.2,31.76,31.75,0.85,0.93,18.16,3.75,30546356707.0,29843573420.0,0.1,0.1,9.3,7.98
5050,300398,飞凯材料,26.85,-1.54,-0.42,315481.0,862200842.14,3.63,27.83,26.84,27.66,27.27,1.16,5.6,39.25,3.09,15222512183.0,15139378971.0,-0.15,-0.07,8.62,19.81
5051,300383,光环新网,17.21,-1.54,-0.27,1398464.0,2449424474.2,3.95,17.88,17.19,17.8,17.48,0.77,7.8,161.56,2.43,30936572897.0,30867066595.0,-0.06,-0.17,22.84,37.57
5052,603203,快克智能,43.52,-1.54,-0.68,68734.0,299505205.0,2.6,44.26,43.11,44.2,44.2,1.01,2.76,41.72,7.56,11039331855.0,10843152399.0,-0.21,-0.18,16.89,18.87
5053,301228,实朴检测,44.04,-1.54,-0.69,26932.0,118092877.74,4.85,45.52,43.35,45.52,44.73,1.07,2.25,-99.62,7.65,5284800000.0,5260150548.0,-0.02,-0.5,17.79,14.06
5054,688496,清越科技,5.71,-1.55,-0.09,79052.0,45661549.0,4.66,5.96,5.69,5.82,5.8,1.25,3.32,-28.11,2.75,2569500000.0,1358669376.0,0.35,-0.17,-3.06,-3.87
5055,920693,阿为特,26.74,-1.55,-0.42,12510.0,33645832.2,2.54,27.25,26.56,26.85,27.16,1.75,3.42,521.61,5.55,1943998000.0,978951400.0,0.0,-0.26,-35.57,-32.01
5056,600266,城建发展,5.07,-1.55,-0.08,443856.0,226972752.0,2.33,5.17,5.05,5.12,5.15,1.32,2.14,10.32,0.54,10524019580.0,10524019580.0,0.2,0.2,-24.89,0.0
5057,603215,比依股份,19.69,-1.55,-0.31,28533.0,56499329.0,3.05,20.2,19.59,20.02,20.0,1.14,1.52,38.44,3.08,3700529759.0,3686526802.0,0.2,0.15,-12.41,-10.66
5058,300184,力源信息,11.38,-1.56,-0.18,689963.0,797077094.42,3.72,11.79,11.36,11.67,11.56,0.82,6.59,63.01,3.2,13098745548.0,11905840440.0,0.09,-0.09,9.85,13.91
5059,601958,金钼股份,18.95,-1.56,-0.3,285672.0,547840645.0,2.86,19.48,18.93,19.38,19.25,1.01,0.89,19.38,3.24,61144153380.0,61144153380.0,0.05,0.0,11.14,21.63
5060,000078,海王生物,3.78,-1.56,-0.06,4153362.0,1554851700.53,5.73,3.88,3.66,3.71,3.84,1.24,15.81,290.21,5.46,9945645911.0,9927947502.0,0.0,0.0,4.13,9.25
5061,688268,华特气体,100.5,-1.57,-1.6,117799.0,1220986452.0,8.18,108.76,100.41,103.24,102.1,0.97,9.82,89.1,6.54,12059635889.0,12051495389.0,-0.39,-0.61,51.2,75.12
5062,300109,新开源,18.08,-1.58,-0.29,85347.0,155759809.14,2.4,18.5,18.06,18.5,18.37,1.01,1.91,32.6,2.36,8739521338.0,8086381501.0,0.0,0.0,5.92,7.68
5063,600307,酒钢宏兴,1.86,-1.59,-0.03,854784.0,160280480.0,2.65,1.9,1.85,1.89,1.89,0.72,1.36,-12.3,1.71,11649844809.0,11649844809.0,0.0,0.0,8.14,12.73
5064,688506,百利天恒,303.3,-1.59,-4.9,22013.0,673735377.0,3.96,313.0,300.81,311.51,308.2,1.03,0.53,-119.19,18.91,125224628696.0,125224628696.0,-0.47,-0.21,-10.37,-6.13
5065,688066,航天宏图,18.56,-1.59,-0.3,97390.0,184811730.0,5.36,19.56,18.55,18.88,18.86,0.74,3.73,-4.15,-14.61,4849326287.0,4849326287.0,0.0,-0.27,-41.56,-43.0
5066,600426,华鲁恒升,38.13,-1.6,-0.62,191227.0,731737265.0,2.25,38.88,38.01,38.75,38.75,0.64,0.9,24.42,2.45,80957107422.0,80946430946.0,-0.03,-0.05,14.81,21.32
5067,600725,云维股份,4.28,-1.61,-0.07,194864.0,84232647.0,2.99,4.4,4.27,4.36,4.35,1.18,1.58,-228.45,18.82,5274971600.0,5274971600.0,0.0,0.0,2.39,2.39
5068,001286,陕西能源,10.9,-1.62,-0.18,162756.0,177307953.0,2.26,11.08,10.83,11.04,11.08,1.0,1.55,12.68,1.56,40875000000.0,11445000000.0,0.18,0.28,14.62,17.08
5069,603156,养元饮品,30.41,-1.62,-0.5,50399.0,154754061.0,2.91,31.21,30.31,31.15,30.91,0.88,0.4,25.69,4.26,38325040782.0,38325040782.0,0.03,0.16,-2.19,5.77
5070,301421,波长光电,96.63,-1.62,-1.59,58769.0,573989469.01,2.64,99.22,96.63,98.0,98.22,0.99,12.69,325.5,9.37,11181830340.0,4474788906.0,-0.19,-0.13,-14.55,-7.22
5071,600071,凤凰光学,20.66,-1.62,-0.34,65803.0,136257891.0,1.67,20.88,20.53,20.79,21.0,0.78,2.34,148.35,11.55,5817316547.0,5817316547.0,0.05,-0.05,-2.18,-3.91
5072,688003,天准科技,68.69,-1.62,-1.13,41647.0,291333753.0,5.04,72.18,68.66,69.99,69.82,0.83,2.14,169.82,6.62,13347875145.0,13347875145.0,-0.15,-0.16,10.22,16.62
5073,301275,汉朔科技,41.32,-1.62,-0.68,65433.0,274837626.0,3.69,42.8,41.25,42.0,42.0,1.24,2.23,41.64,4.36,17453568000.0,12128923139.0,0.15,-0.17,-24.94,-22.65
5074,300134,大富科技,10.83,-1.63,-0.18,187730.0,205413570.66,2.09,11.06,10.83,11.0,11.01,0.76,2.64,-36.75,2.18,8312003405.0,7715487005.0,-0.28,-0.28,-15.65,-13.36
5075,688428,诺诚健华,28.94,-1.63,-0.48,130516.0,382145854.0,3.47,29.91,28.89,29.71,29.42,0.64,4.86,79.49,6.61,51068795971.0,7766330210.0,0.07,0.1,33.67,41.03
5076,688720,艾森股份,74.85,-1.64,-1.25,39366.0,298825672.0,4.32,77.88,74.59,76.41,76.1,1.06,6.98,130.72,6.41,6596780050.0,4220366502.0,-0.12,-0.04,-0.11,6.35
5077,002109,兴化股份,4.19,-1.64,-0.07,403279.0,169621467.98,3.05,4.28,4.15,4.25,4.26,0.55,3.16,-9.47,1.31,5347570676.0,5347570676.0,0.48,0.72,10.85,18.03
5078,600988,赤峰黄金,45.1,-1.64,-0.75,377444.0,1712192112.0,3.21,46.4,44.93,46.3,45.85,0.6,2.27,27.81,6.39,85708544128.0,75042403148.0,0.04,0.04,45.44,44.37
5079,688227,品高股份,62.14,-1.65,-1.04,15766.0,98931092.0,4.86,64.18,61.11,63.18,63.18,1.32,1.39,-135.35,5.45,7025254789.0,7025254789.0,0.03,-0.03,-14.03,-4.41
5080,601858,中国科传,21.99,-1.65,-0.37,83186.0,184947039.0,2.95,22.64,21.98,22.6,22.36,0.83,1.05,42.01,3.17,17383095000.0,17383095000.0,-0.14,-0.23,19.97,21.16
5081,688479,友车科技,33.9,-1.65,-0.57,22771.0,77925972.0,4.03,35.0,33.61,34.43,34.47,0.69,3.65,114.66,2.61,4892359860.0,2112559860.0,-0.24,-0.24,77.3,80.03
5082,300608,思特奇,12.46,-1.66,-0.21,225531.0,284850260.68,3.31,12.87,12.45,12.81,12.67,0.71,7.84,-17.52,3.09,4127250113.0,3583208461.0,0.0,0.0,10.95,12.56
5083,603297,永新光学,109.4,-1.66,-1.85,16395.0,180116931.0,2.46,111.8,109.06,111.34,111.25,0.95,1.48,60.26,6.07,12136474980.0,12113763540.0,0.0,-0.01,-3.87,3.89
5084,300385,雪浪环境,14.85,-1.66,-0.25,286885.0,430022798.82,5.96,15.46,14.56,15.0,15.1,0.68,9.87,-23.53,60.03,4947217090.0,4316340100.0,0.47,0.54,139.13,138.75
5085,601952,苏垦农发,10.06,-1.66,-0.17,184815.0,186144824.0,1.66,10.18,10.01,10.15,10.23,0.68,1.34,25.04,1.97,13862680000.0,13862680000.0,-0.1,-0.1,9.59,10.31
5086,000767,晋控电力,3.55,-1.66,-0.06,1018428.0,363840095.74,2.22,3.62,3.54,3.61,3.61,0.57,3.5,25.98,1.74,10923144877.0,10338474848.0,0.0,0.0,25.44,26.79
5087,688433,华曙高科,73.5,-1.67,-1.25,43164.0,322817452.0,4.58,76.83,73.41,75.5,74.75,1.38,2.14,441.15,14.72,30441406800.0,14854667520.0,-0.03,-0.01,0.64,11.08
5088,920026,卓兆点胶,34.82,-1.67,-0.59,12388.0,43512038.88,3.05,35.74,34.66,35.72,35.41,0.83,3.33,55.07,4.53,2857929706.0,1295813068.0,-0.23,-0.68,-7.17,-1.92
5089,603077,和邦生物,2.95,-1.67,-0.05,2719437.0,809524835.0,3.0,3.03,2.94,3.01,3.0,1.08,3.08,209.86,1.43,26053434548.0,26053434548.0,-0.34,0.0,26.61,30.53
5090,605258,协和电子,36.37,-1.68,-0.62,49633.0,182777447.0,4.33,37.9,36.3,37.35,36.99,1.25,5.64,53.69,2.68,3200560000.0,3200560000.0,-0.05,-0.08,13.94,16.31
5091,688796,百奥赛图,101.57,-1.68,-1.74,27459.0,282906910.0,4.72,105.88,101.0,104.2,103.31,0.81,7.65,262.08,20.87,45391472519.0,3645107696.0,-0.26,0.21,82.16,93.1
5092,002946,新乳业,18.18,-1.68,-0.31,35124.0,64293920.36,2.43,18.62,18.17,18.62,18.49,0.75,0.41,21.4,4.12,15647111441.0,15465834789.0,-0.05,-0.11,-2.94,-1.52
5093,301282,金禄电子,37.84,-1.69,-0.65,143509.0,539128824.68,3.27,38.22,36.96,37.5,38.49,0.94,12.21,63.27,3.33,5719136389.0,4449308783.0,0.21,0.0,28.58,30.21
5094,688372,伟测科技,150.02,-1.69,-2.58,93358.0,1414852874.0,5.87,156.76,147.8,154.88,152.6,1.21,5.56,83.88,7.52,25168054443.0,25168054443.0,-0.04,0.02,33.59,37.52
5095,600230,沧州大化,20.37,-1.69,-0.35,121880.0,250273125.0,2.51,20.81,20.29,20.75,20.72,0.66,2.94,132.8,2.1,8432385876.0,8432385876.0,0.1,0.05,29.25,33.49
5096,301105,鸿铭股份,59.51,-1.7,-1.03,6919.0,41891726.81,4.58,62.27,59.5,60.98,60.54,0.74,4.21,-236.59,3.57,2975500000.0,978195446.0,-0.15,-0.15,25.89,24.84
5097,300006,莱美药业,5.78,-1.7,-0.1,711154.0,413741495.73,3.91,5.95,5.72,5.86,5.88,0.46,6.74,-45.31,3.48,6103166765.0,6102644790.0,-0.17,-0.17,10.94,12.45
5098,605298,必得科技,49.8,-1.7,-0.86,18879.0,95556697.0,4.18,51.84,49.72,49.72,50.66,1.11,1.01,164.76,8.81,9354930000.0,9275299800.0,-0.16,-0.28,24.1,24.59
5099,300210,森远股份,9.22,-1.71,-0.16,106686.0,98715228.2,2.03,9.37,9.18,9.34,9.38,0.75,2.21,396.81,10.81,4464507967.0,4460229841.0,-0.11,-0.22,4.18,3.71
5100,000677,恒天海龙,4.61,-1.71,-0.08,383631.0,179304719.71,3.41,4.77,4.61,4.77,4.69,0.58,4.44,1087.13,7.84,3982938340.0,3982938340.0,-0.22,-0.22,5.98,5.01
5101,688788,科思科技,57.87,-1.72,-1.01,23055.0,134599386.0,4.31,59.88,57.34,59.85,58.88,1.28,1.47,-31.18,4.96,9078321991.0,9078321991.0,0.07,-0.07,-16.91,-14.06
5102,601068,中铝国际,6.27,-1.72,-0.11,272591.0,172596847.0,3.45,6.47,6.25,6.37,6.38,0.92,1.06,72.72,6.25,18733733394.0,16048633482.0,0.16,0.0,2.45,18.53
5103,002809,红墙股份,10.81,-1.73,-0.19,106903.0,115848696.6,2.64,10.96,10.67,10.79,11.0,1.03,6.94,-286.08,1.47,2425632994.0,1665798861.0,0.0,0.0,2.37,1.12
5104,300693,盛弘股份,47.49,-1.74,-0.84,211851.0,1005767666.72,2.79,48.35,47.0,47.8,48.33,1.09,7.88,31.2,6.85,14854673634.0,12767830157.0,0.0,0.0,18.75,24.06
5105,688622,禾信仪器,85.34,-1.74,-1.51,15657.0,133647848.0,6.37,88.98,83.45,88.98,86.85,0.65,2.22,-63.02,19.85,6013527562.0,6013527562.0,-0.11,-0.06,-27.86,-15.61
5106,002155,湖南黄金,30.49,-1.74,-0.54,587255.0,1803329032.29,2.84,31.28,30.4,31.2,31.03,0.89,3.76,32.02,5.87,47645238625.0,47640957554.0,0.1,0.23,36.6,44.57
5107,600758,辽宁能源,3.93,-1.75,-0.07,825349.0,326189823.0,2.5,4.02,3.92,4.0,4.0,0.71,6.25,-38.66,0.94,5195528358.0,5190521538.0,0.26,0.26,2.88,7.97
5108,600236,桂冠电力,9.53,-1.75,-0.17,166104.0,157926624.0,3.3,9.72,9.4,9.72,9.7,1.14,0.21,22.9,4.12,75119060453.0,75119060453.0,0.11,0.21,20.48,21.71
5109,600343,航天动力,32.01,-1.75,-0.57,304819.0,991703145.0,4.39,33.39,31.96,32.8,32.58,0.81,4.78,-106.08,15.78,20428985199.0,20428985199.0,0.09,0.03,-29.34,-34.63
5110,301611,珂玛科技,94.4,-1.75,-1.68,85360.0,822965099.25,5.81,99.49,93.91,98.01,96.08,1.06,5.82,126.24,23.83,41158400000.0,13837405747.0,0.41,0.39,-13.66,10.11
5111,688331,荣昌生物,135.36,-1.76,-2.43,88262.0,1199353177.0,4.59,138.47,132.15,137.0,137.79,0.7,5.41,107.67,21.14,76407672099.0,22076283640.0,-0.19,-0.16,48.36,74.01
5112,603887,城地香江,15.67,-1.76,-0.28,158085.0,251276369.0,3.57,16.22,15.65,16.17,15.95,0.76,2.66,2479.95,2.67,9433801027.0,9328028527.0,-0.06,0.0,8.52,15.9
5113,001872,招商港口,21.63,-1.77,-0.39,36478.0,79811736.25,3.45,22.32,21.56,22.08,22.02,1.19,0.16,11.64,0.83,53683436112.0,49792297961.0,0.23,0.05,11.61,11.9
5114,000950,重药控股,6.09,-1.77,-0.11,1221833.0,735124986.53,4.19,6.15,5.89,6.03,6.2,0.65,7.07,20.56,0.91,10524644799.0,10524644799.0,0.0,0.0,3.4,5.18
5115,002635,安洁科技,15.47,-1.78,-0.28,466917.0,722237664.63,5.21,16.01,15.19,15.6,15.75,2.08,11.8,91.76,1.75,10205354425.0,6118897196.0,0.26,0.39,10.5,11.62
5116,000639,西王食品,2.21,-1.78,-0.04,667082.0,149095825.2,3.11,2.28,2.21,2.28,2.25,0.76,6.18,805.23,0.82,2385536090.0,2385533166.0,-0.45,-0.45,-32.83,-33.23
5117,000975,山金国际,30.71,-1.79,-0.56,322581.0,993071715.5,4.19,31.81,30.5,31.65,31.27,0.9,1.28,28.7,5.72,85273140758.0,77617450263.0,0.0,0.07,22.99,26.22
5118,000037,深南电A,9.34,-1.79,-0.17,270343.0,255334342.0,2.73,9.59,9.33,9.52,9.51,0.63,7.98,-211.72,3.83,5629802647.0,3165402121.0,-0.11,0.0,10.27,12.8
5119,002714,牧原股份,43.01,-1.8,-0.79,435203.0,1880528063.03,2.65,44.0,42.84,43.83,43.8,1.12,1.15,16.03,3.06,248296501187.0,163446161922.0,0.02,0.12,-15.33,-14.97
5120,000990,诚志股份,10.84,-1.81,-0.2,1089089.0,1177808852.21,2.81,10.99,10.68,10.98,11.04,1.54,8.96,95.38,0.74,13173174879.0,13173165123.0,-0.09,0.0,33.33,36.87
5121,300765,新诺威,32.6,-1.81,-0.6,89808.0,297962883.92,4.4,33.98,32.52,33.2,33.2,0.79,0.64,-189.9,17.17,45789729974.0,45789729974.0,0.06,0.12,-17.76,-9.62
5122,002620,ST瑞和,9.74,-1.81,-0.18,383190.0,374236116.08,4.94,10.02,9.53,9.99,9.92,1.02,12.15,-49.0,-166.89,3676791560.0,3071609351.0,-0.1,-0.51,75.18,93.25
5123,920305,*ST云创,7.06,-1.81,-0.13,48716.0,34518893.59,3.48,7.26,7.01,7.12,7.19,0.78,6.01,-5.94,1.97,934575443.0,572572178.0,0.14,0.28,-30.51,-30.03
5124,688157,松井股份,41.49,-1.82,-0.77,16031.0,67560969.0,4.0,43.09,41.4,42.26,42.26,0.91,1.02,297.01,4.86,6490325509.0,6490325509.0,-0.14,-0.31,9.91,14.52
5125,002421,达实智能,2.69,-1.82,-0.05,778611.0,210319095.38,2.55,2.74,2.67,2.72,2.74,1.22,3.88,-10.32,1.92,5704364609.0,5398002838.0,0.0,0.0,-6.92,-5.61
5126,002319,乐通股份,11.27,-1.83,-0.21,61222.0,69776883.1,2.7,11.57,11.26,11.52,11.48,0.63,3.06,-3760.87,12.99,2360755188.0,2254000000.0,-0.09,-0.18,-12.09,-6.4
