symbol,code,name,change_date,total_shares
sh600703,600703,三安光电,2025-06-30,4989018727.0
sh600704,600704,物产中大,2025-07-25,5171179890.0
sh600706,600706,曲江文旅,2025-06-30,255059785.0
sh600707,600707,彩虹股份,2025-06-30,3588389732.0
sh600708,600708,光明地产,2025-06-30,2228636743.0
sh600710,600710,苏美达,2025-06-30,1306749434.0
sh600711,600711,盛屯矿业,2025-12-31,3090611550.9999995
sh600712,600712,南宁百货,2025-12-31,544655360.0
sh600713,600713,南京医药,2026-03-24,1308892753.0
sh600714,600714,金瑞矿业,2025-06-30,288176273.0
sh600715,600715,文投控股,2025-12-16,4059853500.0
sh600716,600716,凤凰股份,2025-06-30,936060589.9999999
sh600717,600717,天津港,2025-12-31,2894001038.0
sh600718,600718,东软集团,2026-03-06,1196438852.0
sh600719,600719,大连热电,2025-12-31,404599600.0
sh600720,600720,中交设计,2025-06-30,2294595565.0
sh600721,600721,百花医药,2025-12-31,384547635.0
sh600722,600722,金牛化工,2025-06-30,680319676.0
sh600724,600724,宁波富达,2025-06-30,1445241071.0
sh600725,600725,云维股份,2025-06-30,1232470000.0
sh600726,600726,华电能源,2025-12-22,7907336210.0
sh600727,600727,鲁北化工,2025-11-12,528583134.99999994
sh600728,600728,佳都科技,2025-06-30,2132599261.0
sh600729,600729,重庆百货,2025-12-09,440453077.0
sh600730,600730,中国高科,2025-06-30,586656002.0
sh600731,600731,湖南海利,2025-11-18,558742416.0
sh600732,600732,爱旭股份,2026-03-23,2117249923.0000002
sh600733,600733,北汽蓝谷,2026-01-30,6367153962.0
sh600734,600734,实达集团,2025-09-11,2178303106.0
sh600736,600736,苏州高新,2025-06-30,1151292907.0
sh600737,600737,中粮糖业,2025-06-30,2138848228.0
sh600738,600738,丽尚国潮,2025-06-30,761335236.0
sh600739,600739,辽宁成大,2025-06-30,1529709816.0
sh600740,600740,山西焦化,2025-06-30,2562121154.0
sh600741,600741,华域汽车,2025-06-30,3152723984.0
sh600742,600742,富维股份,2025-06-30,743057880.0
sh600743,600743,华远控股,2025-06-30,2346100874.0
sh600744,600744,华银电力,2025-06-30,2031124273.9999998
sh600745,600745,闻泰科技,2026-01-25,1244651641.0
sh600746,600746,江苏索普,2025-06-30,1167842884.0
sh600748,600748,上实发展,2025-12-31,1844562892.0
sh600749,600749,西藏旅游,2025-06-30,226965517.0
sh600750,600750,华润江中,2026-02-12,635613289.0
sh600751,600751,海航科技,2025-06-30,2899337783.0
sh600754,600754,锦江酒店,2025-12-31,1066298444.0
sh600755,600755,厦门国贸,2025-08-26,2137621097.0
sh600756,600756,浪潮软件,2025-12-26,349628753.0
sh600757,600757,长江传媒,2025-06-30,1213650273.0
sh600758,600758,辽宁能源,2025-06-30,1322017394.0
sh600759,600759,洲际油气,2025-11-20,4149009280.0
sh600760,600760,中航沈飞,2026-01-08,2835094714.0
sh600761,600761,安徽合力,2025-06-30,890692761.0
sh600763,600763,通策医疗,2025-06-30,447289116.99999994
sh600764,600764,中国海防,2025-06-30,710629386.0
sh600765,600765,中航重机,2026-03-05,1552494153.0
sh600768,600768,宁波富邦,2025-06-30,133747200.0
sh600769,600769,祥龙电业,2025-06-30,374977200.0
sh600770,600770,综艺股份,2025-06-30,1300000000.0
sh600771,600771,广誉远,2025-06-30,489491141.0
sh600773,600773,西藏城投,2025-06-30,951586865.0
sh600774,600774,汉商集团,2026-03-20,295032402.0
sh600775,600775,南京熊猫,2025-12-31,913838529.0
sh600776,600776,东方通信,2025-06-30,1256000064.0
sh600778,600778,友好集团,2025-06-30,311491352.0
sh600779,600779,水井坊,2025-06-30,487503198.0
sh600780,600780,通宝能源,2025-06-30,1146502523.0
sh600782,600782,新钢股份,2025-12-10,3184022149.0
sh600783,600783,鲁信创投,2025-06-30,744359293.9999999
sh600784,600784,鲁银投资,2025-06-30,675652277.0
sh600785,600785,新华百货,2025-06-30,225631280.0
sh600787,600787,中储股份,2025-08-21,2170079582.0
sh600789,600789,鲁抗医药,2025-12-29,1045189777.9999999
sh600790,600790,轻纺城,2025-06-30,1465790928.0000002
sh600791,600791,京能置业,2025-06-30,452880000.0
sh600792,600792,云煤能源,2025-10-24,1109923600.0
sh600793,600793,宜宾纸业,2025-06-30,176904002.0
sh600794,600794,保税科技,2025-06-30,1200152157.0
sh600795,600795,国电电力,2025-06-30,17835619082.0
sh600796,600796,钱江生化,2025-09-05,866585766.0
sh600797,600797,浙大网新,2025-06-30,1027526370.0
sh600798,600798,宁波海运,2025-06-30,1206534201.0
sh600800,600800,渤海化学,2025-06-30,1110045216.0
sh600801,600801,华新建材,2025-12-31,2078995649.0
sh600802,600802,福建水泥,2025-06-30,458248399.99999994
sh600803,600803,新奥股份,2026-03-27,3095785107.0
sh600805,600805,悦达投资,2025-12-31,850894494.0
sh600807,600807,济高发展,2025-06-30,884634731.0
sh600808,600808,马钢股份,2025-12-31,7700681186.0
sh600809,600809,山西汾酒,2025-06-30,1219964222.0
sh600810,600810,神马股份,2025-12-31,1111272839.0
sh600812,600812,华北制药,2025-06-30,1715730370.0
sh600814,600814,杭州解百,2025-12-31,735078598.0
sh600815,600815,厦工股份,2025-06-30,1774094480.0
sh600816,600816,建元信托,2025-06-30,9844448254.0
sh600817,600817,宇通重工,2025-09-18,533304346.0
sh600818,600818,中路股份,2025-06-30,321447910.0
sh600819,600819,耀皮玻璃,2026-01-12,976757073.0
sh600820,600820,隧道股份,2025-06-30,3144096094.0
sh600821,600821,金开新能,2025-06-30,1997263452.9999998
sh600822,600822,上海物贸,2025-06-30,495972914.0
sh600824,600824,益民集团,2025-06-30,1054027073.0
sh600825,600825,新华传媒,2025-06-30,1044887850.0
sh600826,600826,兰生股份,2025-06-30,735533549.0
sh600827,600827,百联股份,2025-06-30,1784168117.0
sh600828,600828,茂业商业,2025-12-31,1731982545.9999998
sh600829,600829,人民同泰,2025-06-30,579888597.0
sh600830,600830,香溢融通,2025-12-31,454322747.0
sh600831,600831,广电网络,2025-06-30,710946992.0
sh600833,600833,第一医药,2025-06-30,223086347.0
sh600834,600834,申通地铁,2025-06-30,477381904.99999994
sh600835,600835,上海机电,2025-12-31,1022739308.0
sh600838,600838,上海九百,2025-12-31,400881981.0
sh600839,600839,四川长虹,2025-06-30,4616244222.0
sh600841,600841,动力新科,2025-12-31,1387821784.0
sh600843,600843,上工申贝,2025-06-30,713166480.0
sh600844,600844,金煤科技,2025-06-30,1016524240.0
sh600845,600845,宝信软件,2025-12-29,2870778802.0
sh600846,600846,同济科技,2026-02-06,624761516.0
sh600847,600847,万里股份,2025-06-30,153287400.0
sh600848,600848,上海临港,2025-06-30,2522487004.0
sh600850,600850,电科数字,2025-09-30,680198741.0
sh600851,600851,海欣股份,2025-06-30,1207056692.0
sh600853,600853,龙建股份,2026-03-23,1013696046.0000001
sh600854,600854,春兰股份,2025-06-30,519458538.0
sh600855,600855,航天长峰,2025-06-30,468542728.0
sh600857,600857,宁波中百,2025-06-30,224319919.0
sh600858,600858,银座股份,2025-12-31,520066589.0
sh600859,600859,王府井,2025-06-30,1123931424.0
sh600860,600860,京城股份,2025-12-31,547485988.0
sh600861,600861,北京人力,2025-06-30,566112718.0
sh600862,600862,中航高科,2025-12-31,1393049107.0
sh600863,600863,华能蒙电,2026-02-09,7835189560.0
sh600864,600864,哈投股份,2025-06-30,2080570520.0
sh600865,600865,百大集团,2025-06-30,376240316.0
sh600866,600866,星湖科技,2025-07-29,1661472616.0
sh600867,600867,通化东宝,2025-06-30,1958542829.0
sh600868,600868,梅雁吉祥,2025-06-30,1898148679.0000002
sh600869,600869,远东股份,2025-08-19,2219352746.0
sh600871,600871,石化油服,2025-12-31,18957045833.0
sh600872,600872,中炬高新,2025-11-10,778509228.0
sh600873,600873,梅花生物,2025-09-04,2804241650.0
sh600874,600874,创业环保,2025-12-31,1570418085.0000002
sh600875,600875,东方电气,2025-10-15,3458360326.0
sh600876,600876,凯盛新能,2025-06-30,645674963.0
sh600877,600877,电科芯片,2025-06-30,1184059492.0
sh600879,600879,航天电子,2025-12-31,3299299334.0
sh600880,600880,博瑞传播,2025-06-30,1093332092.0
sh600881,600881,亚泰集团,2025-06-30,3232150988.0
sh600882,600882,妙可蓝多,2025-12-31,510053647.0
sh600883,600883,博闻科技,2025-06-30,236088000.0
sh600884,600884,杉杉股份,2025-11-27,2249412863.0
sh600885,600885,宏发股份,2025-12-11,1547594313.0
sh600886,600886,国投电力,2025-06-30,8004494262.0
sh600887,600887,伊利股份,2025-06-30,6325360667.0
sh600888,600888,新疆众和,2026-03-11,1553085949.0
sh600889,600889,南京化纤,2026-03-11,558017919.0
sh600893,600893,航发动力,2025-06-30,2665594238.0
sh600894,600894,广日股份,2025-08-01,851678362.0
sh600895,600895,张江高科,2025-06-30,1548689549.9999998
sh600897,600897,厦门空港,2025-06-30,416934000.0
sh600900,600900,长江电力,2026-02-03,24468217716.0
sh600901,600901,江苏金租,2025-11-26,5791866431.0
sh600903,600903,贵州燃气,2025-12-31,1150009408.0
sh600905,600905,三峡能源,2025-07-14,28587650142.0
sh600906,600906,财达证券,2025-06-30,3245000000.0
sh600908,600908,无锡银行,2025-12-31,2194681695.0
sh600909,600909,华安证券,2026-03-11,5024209278.0
sh600916,600916,中国黄金,2025-06-30,1680000000.0
sh600917,600917,重庆燃气,2025-06-30,1561039760.0
sh600918,600918,中泰证券,2025-11-28,7918340996.0
sh600919,600919,江苏银行,2025-06-30,18351324463.0
sh600925,600925,苏能股份,2025-06-30,6888888889.0
sh600926,600926,杭州银行,2025-07-04,7249002548.0
sh600927,600927,永安期货,2025-06-30,1455555556.0
sh600928,600928,西安银行,2025-06-30,4444444445.0
sh600929,600929,雪天盐业,2026-01-26,1640113256.0
sh600930,600930,华电新能,2026-01-16,41714285714.0
sh600933,600933,爱柯迪,2025-12-31,1030132570.0
sh600935,600935,华塑股份,2025-06-30,3594738056.0
sh600936,600936,北投科技,2025-06-30,1671026239.0
sh600938,600938,中国海油,2025-12-31,47529953984.0
sh600939,600939,重庆建工,2025-12-19,1902474944.0
sh600941,600941,中国移动,2026-02-28,21653926081.0
sh600955,600955,维远股份,2025-06-30,550000000.0
sh600956,600956,新天绿能,2025-12-31,4512693073.0
sh600958,600958,东方证券,2025-12-31,8496645292.0
sh600959,600959,江苏有线,2025-06-30,5000717686.0
sh600960,600960,渤海汽车,2025-06-30,950515518.0
sh600961,600961,株冶集团,2025-06-30,1072872703.0
sh600962,600962,国投中鲁,2025-12-31,262210000.0
sh600963,600963,岳阳林纸,2025-12-31,1757567854.0
sh600965,600965,福成股份,2025-06-30,818700955.0
sh600966,600966,博汇纸业,2025-06-30,1336844288.0
sh600967,600967,内蒙一机,2025-07-18,1701794667.0
sh600968,600968,海油发展,2025-12-31,10165104199.0
sh600969,600969,郴电国际,2025-06-30,370050484.0
sh600970,600970,中材国际,2026-03-02,2621819524.0
sh600971,600971,恒源煤电,2025-12-31,1200004884.0
sh600973,600973,宝胜股份,2025-12-31,1371366248.0
sh600975,600975,新五丰,2026-01-06,1249661740.0
sh600976,600976,健民集团,2025-12-31,153398600.0
sh600977,600977,中国电影,2025-06-30,1867000000.0
sh600979,600979,广安爱众,2025-06-30,1261656994.0
sh600980,600980,北矿科技,2026-03-09,189263525.99999997
sh600981,600981,苏豪汇鸿,2025-06-30,2242433192.0
sh600982,600982,宁波能源,2025-06-30,1117627485.0
sh600983,600983,惠而浦,2025-06-30,766439000.0
sh600984,600984,建设机械,2025-06-30,1257043925.0
sh600985,600985,淮北矿业,2025-12-31,2693258709.0
sh600986,600986,浙文互联,2025-06-30,1487374062.0
sh600987,600987,航民股份,2025-06-30,1020818873.0
sh600988,600988,赤峰黄金,2025-12-31,1900411178.0
sh600989,600989,宝丰能源,2025-12-31,7333360000.0
sh600990,600990,四创电子,2025-07-28,271075062.0
sh600992,600992,贵绳股份,2025-06-30,245090000.0
sh600993,600993,马应龙,2025-06-30,431053891.0
sh600995,600995,南网储能,2025-09-08,3196005805.0
sh600996,600996,贵广网络,2025-06-30,1246799854.0
sh600997,600997,开滦股份,2025-06-30,1587799851.0
sh600998,600998,九州通,2025-06-30,5042470234.0
sh600999,600999,招商证券,2025-12-31,8696526806.0
sh601000,601000,唐山港,2025-12-31,5925928614.000001
sh601001,601001,晋控煤业,2025-06-30,1673700000.0
sh601002,601002,晋亿实业,2025-12-31,954440720.0
sh601003,601003,柳钢股份,2026-03-04,2634221770.9999995
sh601005,601005,重庆钢铁,2025-06-30,8851763767.0
sh601006,601006,大秦铁路,2025-06-30,20147177716.0
sh601007,601007,金陵饭店,2025-06-30,390000000.0
sh601008,601008,连云港,2025-12-31,1240638006.0
sh601009,601009,南京银行,2025-07-17,12363567245.0
sh601010,601010,文峰股份,2025-06-30,1848000000.0
sh601011,601011,宝泰隆,2025-06-30,1915664539.0
sh601012,601012,隆基绿能,2025-12-31,7578064239.000001
sh601015,601015,陕西黑猫,2025-06-30,2042497639.0
sh601016,601016,节能风电,2026-02-04,6440380690.0
sh601018,601018,宁波港,2025-09-29,19454388399.0
sh601019,601019,山东出版,2025-06-30,2086900000.0
sh601020,601020,华钰矿业,2025-06-30,819964698.0000001
sh601021,601021,春秋航空,2025-08-22,978333423.0
sh601022,601022,宁波远洋,2025-12-09,1308633334.0
sh601026,601026,道生天合,2025-10-17,659400000.0
sh601033,601033,永兴股份,2025-12-31,900000000.0
sh601038,601038,一拖股份,2025-12-31,1123645275.0
sh601058,601058,赛轮轮胎,2025-06-30,3288100259.0
sh601059,601059,信达证券,2026-02-02,3243000000.0
sh601061,601061,中信金属,2025-12-31,4900000000.0
sh601065,601065,江盐集团,2025-06-30,642776079.0
sh601068,601068,中铝国际,2025-12-31,2987836267.0
sh601069,601069,西部黄金,2025-09-09,910999123.0
sh601077,601077,渝农商行,2025-12-31,11357000000.0
sh601083,601083,锦江航运,2025-06-30,1294120000.0
sh601086,601086,国芳集团,2025-06-30,666000000.0
sh601088,601088,中国神华,2026-03-16,21231768401.0
sh601089,601089,福元医药,2025-06-30,480000000.0
sh601096,601096,宏盛华源,2025-06-30,2675155088.0
sh601098,601098,中南传媒,2025-06-30,1796000000.0
sh601099,601099,太平洋,2025-06-30,6816316370.0
sh601100,601100,恒立液压,2025-06-30,1340820992.0
sh601101,601101,昊华能源,2025-06-30,1439997925.9999998
sh601106,601106,中国一重,2025-06-30,6857782927.0
sh601107,601107,四川成渝,2025-06-30,3058060000.0
sh601108,601108,财通证券,2025-12-31,4643763517.0
sh601111,601111,中国国航,2025-12-31,17448421000.0
sh601112,601112,振石股份,2026-01-29,1740366367.0
sh601113,601113,华鼎股份,2025-06-30,1104152226.0
sh601116,601116,三江购物,2025-06-30,547678400.0
sh601117,601117,中国化学,2026-01-19,6106666162.0
sh601118,601118,海南橡胶,2025-06-30,4279427797.0
sh601121,601121,宝地矿业,2026-03-26,984242748.0
sh601126,601126,四方股份,2026-03-04,833169500.0
sh601127,601127,赛力斯,2026-03-27,1741985086.0
sh601128,601128,常熟银行,2025-12-31,3316519976.0
sh601133,601133,柏诚股份,2025-08-20,528018424.0
sh601136,601136,首创证券,2025-12-31,2733333800.0
sh601137,601137,博威合金,2026-01-21,918254241.0
sh601138,601138,工业富联,2025-12-31,19858195781.0
sh601139,601139,深圳燃气,2025-12-31,2876742427.0
sh601155,601155,新城控股,2025-12-31,2255622856.0
sh601156,601156,东航物流,2025-12-31,1587555556.0
sh601158,601158,重庆水务,2025-12-31,4800023077.0
sh601162,601162,天风证券,2025-10-21,10073985234.0
sh601163,601163,三角轮胎,2025-06-30,800000000.0
sh601168,601168,西部矿业,2025-12-31,2383000000.0
sh601169,601169,北京银行,2025-06-30,21142984271.999996
sh601177,601177,杭齿前进,2026-03-27,407713500.0
sh601179,601179,中国西电,2025-06-30,5125882352.0
sh601187,601187,厦门银行,2025-10-27,2639127888.0
sh601188,601188,龙江交通,2025-10-15,1305469915.0
sh601198,601198,东兴证券,2025-06-30,3232445520.0000005
sh601199,601199,江南水务,2025-06-30,935210292.0
sh601200,601200,上海环境,2025-06-30,1346230251.0
sh601208,601208,东材科技,2026-01-22,1010182943.0
sh601211,601211,国泰海通,2026-02-12,17628925829.0
sh601212,601212,白银有色,2025-06-30,7404774510.999999
sh601216,601216,君正集团,2025-06-30,8438017389.999999
sh601218,601218,吉鑫科技,2025-06-30,969033512.0
sh601222,601222,林洋能源,2025-06-30,2060169156.0
sh601225,601225,陕西煤业,2025-06-30,9695000000.0
sh601226,601226,华电科工,2025-12-30,1162223700.0
sh601228,601228,广州港,2025-06-30,7544531351.0
sh601229,601229,上海银行,2025-12-31,14209010070.0
sh601231,601231,环旭电子,2026-01-28,2389105078.0
sh601233,601233,桐昆股份,2026-03-05,2379001490.0
sh601236,601236,红塔证券,2025-12-31,4716787742.0
sh601238,601238,广汽集团,2025-12-31,10197065900.0
sh601279,601279,英利汽车,2025-06-30,1585785985.0
sh601288,601288,农业银行,2025-06-30,349983033873.0
sh601298,601298,青岛港,2025-12-31,6491100000.0
sh601311,601311,骆驼股份,2025-06-30,1173146118.0
sh601318,601318,中国平安,2025-12-31,18107641995.0
sh601319,601319,中国人保,2025-12-31,44223990583.0
sh601326,601326,秦港股份,2025-12-31,5587412000.0
sh601328,601328,交通银行,2025-12-31,88363784223.0
sh601330,601330,绿色动力,2026-02-28,1430584462.0
sh601333,601333,广深铁路,2025-06-30,7083537000.0
sh601336,601336,新华保险,2025-12-31,3119546599.9999995
sh601339,601339,百隆东方,2025-06-30,1499569000.0
sh601360,601360,三六零,2025-06-30,6999557879.0
sh601366,601366,利群股份,2025-12-31,933060765.0
sh601368,601368,绿城水务,2025-12-31,882973077.0
sh601369,601369,陕鼓动力,2025-11-19,1723474492.0
sh601375,601375,中原证券,2025-12-31,4642884700.0
sh601377,601377,兴业证券,2025-12-31,8635987294.0
sh601390,601390,中国中铁,2026-01-19,24686221929.0
sh601398,601398,工商银行,2025-12-31,356406257089.0
sh601399,601399,国机重装,2025-06-30,7213555890.0
sh601456,601456,国联民生,2026-01-05,5680592806.000001
sh601500,601500,通用股份,2025-07-15,1589315735.0
sh601512,601512,中新集团,2025-06-30,1498890000.0
sh601518,601518,吉林高速,2025-06-30,1890553169.0
sh601519,601519,大智慧,2025-12-31,1989160000.0
sh601528,601528,瑞丰银行,2025-12-31,1962161395.0
sh601555,601555,东吴证券,2025-06-30,4968702837.0
sh601566,601566,九牧王,2025-06-30,574637150.0
sh601567,601567,三星医疗,2025-09-12,1405209400.0
sh601568,601568,北元集团,2025-06-30,3972222224.0000005
sh601577,601577,长沙银行,2025-06-30,4021553754.0
sh601579,601579,会稽山,2025-06-30,479463409.0
sh601588,601588,北辰实业,2025-12-31,3367020000.0
sh601595,601595,上海电影,2025-06-30,448200000.0
sh601598,601598,中国外运,2025-12-31,7173751226.999999
sh601599,601599,浙文影业,2025-06-30,1160542453.0
sh601600,601600,中国铝业,2026-02-03,17154971327.0
sh601601,601601,中国太保,2025-12-31,9620341455.0
sh601606,601606,长城军工,2025-06-30,724228400.0
sh601607,601607,上海医药,2026-02-07,3708361809.0
