date,return_raw,return,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,annualized_log_wls_score,log_wls_r2,spread_nav,halflife,exp_weight_oldest_to_newest,signal_score_label,momentum_gap_legacy_note,futures_drag,active_spread_ret,weight,target_vol_execution_scale,momentum_gap_exit_buffer,base_holding,base_next_holding,base_signal_on,gap_peak,gap_decay_ratio,signal_quality_derisk_triggered,execution_scale,signal_quality_execution_scale,signal_quality_next_scale,signal_quality_scale_turnover,signal_quality_scale_cost,signal_quality_derisk_enabled,trade_id,trade_return_net,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,overlay_pre_cost_return,target_vol,target_vol_window,target_vol_return,target_vol_return_source,target_vol_realized_vol,target_vol_realtime_snapshot_vol_frozen,target_vol_frozen_lag_days,target_vol_frozen_source_date,latest_realized_vol,target_vol_scale_raw,target_vol_execution_scale_raw,current_execution_scale,next_session_target_scale,raw_next_target_scale,next_session_actionable_scale,target_vol_scale_next_session,target_vol_turnover,target_vol_costed_turnover,scale_change_cost,target_vol_trade_cost,financing_cost,idle_cash_yield,base_trade_cost,base_trade_cost_scale,base_trade_cost_scaled,base_pre_cost_return,base_pre_cost_return_source,embedded_lineage_return_net,embedded_lineage_nav_net,nav,version,base_version,overlay_type,cash_day_yield,cash_day_yield_annual,cash_day_yield_enabled,scale_rebalance_threshold
2010-05-21,0.0,0.0,cash,cash,False,985.6004436357656,3993.74,0.012448318609140197,0.019180417396097438,-0.33491017316968286,0.0,-0.33491017316968286,-0.33491017316968286,0.5762412784709854,1.0325178538869084,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9663684569413499,0.0,0.25,60,-0.0028960153077377537,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-05-24,0.0,0.0,cash,cash,False,1025.7906119943923,4179.35,0.040777344022258966,0.046475233740804534,-0.44694660666720826,0.0,-0.44694660666720826,-0.44694660666720826,0.6788241942118649,1.0263249256668654,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9664476674706073,0.0,0.25,60,0.0035971570296153346,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-05-25,0.0,0.0,cash,cash,False,1023.9636455152396,4169.41,-0.00178103255946227,-0.002378360271334201,-0.48046336526936806,0.0,-0.48046336526936806,-0.48046336526936806,0.7494365874392954,1.026630080508651,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9665268844925311,0.0,0.25,60,0.00012165565760509107,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-05-26,0.0,0.0,cash,cash,False,1030.6109378362455,4182.71,0.006491726879288784,0.003189899769991511,-0.4349266137963187,0.0,-0.4349266137963187,-0.4349266137963187,0.7327889930527589,1.029711846515542,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9666061080076533,0.0,0.25,60,0.003939807063295575,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-05-27,0.0,0.0,cash,cash,False,1051.864381656006,4264.16,0.020622179563106302,0.019473021079635,-0.3737801370711341,0.0,-0.3737801370711341,-0.3737801370711341,0.6716343639093737,1.0305862350655415,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9666853380165064,0.0,0.25,60,0.005043762699398302,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-05-28,0.0,0.0,cash,cash,False,1059.7058107462535,4281.09,0.007454790966400449,0.0039703013020149225,-0.27656169622449367,0.0,-0.27656169622449367,-0.27656169622449367,0.4656549013054343,1.0338681262793656,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9667645745196224,0.0,0.25,60,0.004278549924788511,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-05-31,0.0,0.0,cash,cash,False,1032.496353286156,4149.96,-0.025676425649621137,-0.03063004982375983,-0.1331300321931283,0.0,-0.1331300321931283,-0.1331300321931283,0.11783932297500443,1.0386793599846906,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9668438175175338,0.0,0.25,60,-0.0011723857906132708,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-01,0.0,0.0,cash,cash,False,1007.4975833017515,4061.45,-0.024211969277024625,-0.02132791641365228,-0.07584042133751043,0.0,-0.07584042133751043,-0.07584042133751043,0.049396999536315156,1.0353721499944057,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9669230670107729,0.0,0.25,60,-0.007149636146102801,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-02,0.0,0.0,cash,cash,False,1023.8486995064816,4129.53,0.016229434666378495,0.016762486304152446,-0.0414461938469445,0.0,-0.0414461938469445,-0.0414461938469445,0.019776562171683332,1.0345096315291473,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9670023229998721,0.0,0.25,60,0.002819445623056537,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9658141649865108,0.9658141649865108,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-03,0.0,-0.0030000000000000027,cash,long_microcap_short_zz1000,True,1020.904870223424,4098.9,-0.0028752581162397872,-0.007417308991580218,0.04655020878734463,0.0,0.04655020878734463,0.04655020878734463,0.027564116321427412,1.0388980740171236,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,long_microcap_short_zz1000,True,0.04655020878734463,,False,0.0,0.0,1.0,0.0,0.0,False,2,-0.0030000000000000027,0.003,0.0,0.003,-0.002918278688524678,0.9641803407289077,0.0,0.25,60,0.0030585890770243873,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.003,0.0,overlay_pre_cost_return,-0.0030000000000000027,0.9629167224915514,0.9629167224915514,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-04,-0.0028773540412565793,-0.0028773540412565524,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1025.0727119327526,4133.33,0.004082497626264114,0.008399814584400866,0.035292705610368194,0.0,0.035292705610368194,0.035292705610368194,0.02083904999153552,1.0341011523221888,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.0026373540412565795,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.04655020878734463,0.7581642817456716,False,1.0,1.0,1.0,0.0,0.0,False,2,-0.005868721979132796,0.0,0.0,0.0,-0.0028773540412565524,0.9614060525290112,-0.0028773540412565793,0.25,60,-0.0026373540412565795,constructed_microcap_minus_hedge,,False,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0028773540412565793,overlay_pre_cost_return,-0.0028773540412565524,0.9601460701686968,0.9601460701686968,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2010-06-07,-0.003236236732027757,-0.003236236732027775,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1019.2812691852396,4119.62,-0.005649787259084604,-0.003316938158821059,-0.01588167765308465,0.0,-0.01588167765308465,-0.01588167765308465,0.004486488782370568,1.0313785200337158,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.002996236732027757,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.04655020878734463,-0.34117307025704086,False,1.0,1.0,1.0,0.0,0.0,False,2,-0.009085966137521662,0.0,0.0,0.0,-0.003236236732027775,0.958294714947423,-0.003236236732027757,0.25,60,-0.002996236732027757,constructed_microcap_minus_hedge,,False,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.003236236732027757,overlay_pre_cost_return,-0.003236236732027775,0.9570388101883047,0.9570388101883047,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2010-06-08,0.00029820929099268613,0.00029820929099266813,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1031.9040097457912,4180.62,0.01238396205459713,0.014807190954505556,-0.08246367449935861,0.0,-0.08246367449935861,-0.08246367449935861,0.10222178942200943,1.0285698402412151,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0005382092909926861,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.04655020878734463,-1.7714995624633503,False,1.0,1.0,1.0,0.0,0.0,False,2,-0.008790466366048855,0.0,0.0,0.0,0.00029820929099266813,0.9585804873349295,0.00029820929099268613,0.25,60,0.0005382092909926861,constructed_microcap_minus_hedge,,False,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00029820929099268613,overlay_pre_cost_return,0.00029820929099266813,0.9573242080533434,0.9573242080533434,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2010-06-09,0.0012230918064088214,-0.0017805774690102805,long_microcap_short_zz1000,cash,False,1054.7952146050568,4288.9,0.02218346342592925,0.025900464524400535,-0.1643021767324695,0.0,-0.1643021767324695,-0.1643021767324695,0.27171960347607327,1.0244380740631118,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0014630918064088214,1.0,1.0,0.13,long_microcap_short_zz1000,cash,False,0.04655020878734463,-3.5295690612914608,False,1.0,1.0,0.0,0.0,0.0,False,2,-0.010555391728705676,0.003,0.0,0.003,-0.0017805774690102805,0.956873660516948,0.0012230918064088214,0.25,60,0.0014630918064088214,constructed_microcap_minus_hedge,,False,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.003,0.0012230918064088214,overlay_pre_cost_return,-0.0017805774690102805,0.9556196181379455,0.9556196181379455,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2010-06-10,0.0,0.0,cash,cash,False,1057.6374051303646,4297.88,0.0026945424912379057,0.0020937769591271582,-0.20923782075459021,0.0,-0.20923782075459021,-0.20923782075459021,0.40956880007090946,1.0247461897255719,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9569520927842035,0.0,0.25,60,0.001019520923936179,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9556196181379455,0.9556196181379455,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-11,0.0,0.0,cash,cash,False,1053.1271931690458,4277.14,-0.004264421756871362,-0.004825634964214842,-0.22607731933410735,0.0,-0.22607731933410735,-0.22607731933410735,0.5079661286331878,1.025013866964503,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9570305314803332,0.0,0.25,60,-0.0004039137854994876,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9556196181379455,0.9556196181379455,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-17,0.0,0.0,cash,cash,False,1050.5798670299362,4231.55,-0.002418820970185198,-0.010658991756173575,-0.10701430313566171,0.0,-0.10701430313566171,-0.10701430313566171,0.12393543779966254,1.0331526521262075,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9571089766058644,0.0,0.25,60,0.006108372434753663,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9556196181379455,0.9556196181379455,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-18,0.0,0.0,cash,cash,False,1010.092509773574,4067.74,-0.03853810502843813,-0.038711583226004764,-0.03497623291055042,0.0,-0.03497623291055042,-0.03497623291055042,0.01495189569825861,1.0330219357904717,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9571874281613238,0.0,0.25,60,-0.007568838447634316,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9556196181379455,0.9556196181379455,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-21,0.0,0.0,cash,cash,False,1035.1970521676326,4169.36,0.024853706122111685,0.024981930998539736,-0.0007493827012260002,0.0,-0.0007493827012260002,-0.0007493827012260002,8.216091583079788e-06,1.0325795700996705,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,0.9572658861472386,0.0,0.25,60,0.004868161323279895,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,0.9556196181379455,0.9556196181379455,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-22,0.0,-0.0030000000000000027,cash,long_microcap_short_zz1000,True,1047.002526123755,4207.43,0.011404083822884159,0.009130897787670289,0.04731504012699045,0.0,0.04731504012699045,0.04731504012699045,0.03475329044968445,1.0346170416876384,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,long_microcap_short_zz1000,True,0.04731504012699045,,False,0.0,0.0,1.0,0.0,0.0,False,3,-0.0030000000000000027,0.003,0.0,0.003,-0.002918278688524678,0.9544723175124434,0.0,0.25,60,0.004099365592747928,constructed_microcap_minus_hedge,,False,0,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.003,0.0,overlay_pre_cost_return,-0.0030000000000000027,0.9527527592835316,0.9527527592835316,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2010-06-23,-0.0013613518478304651,-0.0013613518478304831,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1045.4502218417724,4205.53,-0.0014826175135694841,-0.0004515820821737737,0.057753420700329315,0.0,0.057753420700329315,0.057753420700329315,0.0629928878244066,1.0332399297472263,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.0011213518478304652,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.057753420700329315,1.0,False,1.0,1.0,1.0,0.0,0.0,False,3,-0.004357267792286956,0.0,0.0,0.0,-0.0013613518478304831,0.9531729448592948,-0.0013613518478304651,0.25,60,-0.0011213518478304652,constructed_microcap_minus_hedge,,False,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0013613518478304651,overlay_pre_cost_return,-0.0013613518478304831,0.9514557275541554,0.9514557275541554,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2010-06-24,-0.0014858908109437062,-0.001725534197149159,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1044.6210192539038,4207.91,-0.0007931535816290136,0.0005659215366433656,0.038325920600356354,0.0,0.038325920600356354,0.038325920600356354,0.03485753785726553,1.0315257070885773,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.0012458908109437062,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.057753420700329315,0.6636129970417114,False,1.0,1.0,1.0,0.0,0.0,False,3,-0.006075283374854412,0.0,0.00024,0.00024,-0.001725534197149159,0.9515282123471427,-0.0014858908109437062,0.25,60,-0.0012458908109437062,constructed_microcap_minus_hedge,,False,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,1.0,0.00024,-0.0014858908109437062,overlay_pre_cost_return,-0.001725534197149159,0.9498139581591873,0.9498139581591873,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
