date,baseline,zz2000_and_cyb_below_ma53_days13:scale0.00,zz2000_and_cyb_below_ma53_days13:scale0.25,zz2000_and_cyb_below_ma53_days13:scale0.50
2023-09-27,78.46166030067141,66.83598092591818,69.69872941815856,72.59473491033391
2023-09-28,79.25337113205636,67.51038381036535,70.40201862721514,73.32724602098064
2023-10-09,78.83944441381792,67.15778869398753,70.03432099982756,72.94427043433521
2023-10-10,78.74957292363672,67.0812334798802,69.95448673870509,72.86111903299219
2023-10-11,78.00964582377443,66.45094152144527,69.29719783448313,72.17651955521369
2023-10-12,77.1341638185276,65.70517985416176,68.51949337143286,71.3665012119093
2023-10-13,75.53652613441835,64.34426445455811,67.10028663751633,69.888325964072
2023-10-16,75.53652613441835,64.34426445455811,67.10028663751633,69.888325964072
2023-10-17,75.53652613441835,64.34426445455811,67.10028663751633,69.888325964072
2023-10-18,75.53652613441835,64.34426445455811,67.10028663751633,69.888325964072
2023-10-19,75.53652613441835,64.34426445455811,67.10028663751633,69.888325964072
2023-10-20,75.19661176681348,64.05471526451261,66.79833534764751,69.57382849723368
2023-10-23,74.31713672964933,63.305552213622896,66.01708381141404,68.76011569867032
2023-10-24,77.69112890181016,66.17961931338333,69.01425423280531,71.88181955236077
2023-10-25,79.41434718783526,67.64750801284004,70.54501619458168,73.47618518504368
2023-10-26,78.47371155322946,66.846246542055,69.70943473573628,72.60588503743341
2023-10-27,78.15500544009913,66.57476317531862,69.42632307256397,72.31100999007475
2023-10-30,77.95163456952112,66.40152580594928,69.24566552305976,72.12284605903481
2023-10-31,78.69164640907748,67.03188994818143,69.90302970288748,72.80752394014566
2023-11-01,80.12732563612688,68.25484430661717,71.17836618689674,74.13585108112807
2023-11-02,81.02332544778695,69.01808365297123,71.97429694074903,74.96485302370631
2023-11-03,80.30846789450058,68.40914668154969,71.33927770985204,74.30344853161924
2023-11-06,79.84573384268921,68.01497602364974,70.92822375883728,73.87531515161551
2023-11-07,80.06010155063868,68.19758082687133,71.11864997229115,74.0736536378557
2023-11-08,79.91286726964047,68.07216227775157,70.9878594400357,73.93742871529072
2023-11-09,79.48364335448308,67.7065365530795,70.60657307153782,73.54029977080215
2023-11-10,79.4787570649326,67.70237426599633,70.60223250352114,73.53577885073427
2023-11-13,80.18598977661838,68.30481617007126,71.23047846745516,74.19012864435325
2023-11-14,79.289138423046,67.54085145493465,70.43379127550166,73.36033883341798
2023-11-15,79.23798843033046,67.49728036652796,70.38835393083728,73.31301355190315
2023-11-16,79.6949121331611,67.88650159597888,70.79424645728008,73.73577104841964
2023-11-17,79.8135797997966,67.98758625150847,70.899660815781,73.84556540873294
2023-11-20,80.13396791431818,68.2605023971648,71.18426662729787,74.14199668679903
2023-11-21,80.13396791431818,68.2605023971648,71.18426662729787,74.14199668679903
2023-11-22,79.77336505870375,67.95333013637756,70.86393742747504,73.80835770170845
2023-11-23,79.38465871773074,67.62221848909022,70.51864345869106,73.44871665316617
2023-11-24,79.37212178810016,67.6115391587466,70.50750670651543,73.4371171652171
2023-11-27,79.44368239355113,67.67249661545398,70.57107512014845,73.50332686767342
2023-11-28,80.65182340498681,68.70162713967058,71.64428582117557,74.6211298318649
2023-11-29,80.69646771090434,68.73965649014978,71.68394406172622,74.6624358855594
2023-11-30,80.79903181858828,68.82702365417076,71.77505337501482,74.75733082125281
2023-12-01,80.36499294759156,68.45729640659688,71.3894898053601,74.35574695647041
2023-12-04,81.66554411025712,69.56514465207114,72.54478990012909,75.55905015613804
2023-12-05,82.62890392821521,70.3857632595682,73.40055760918449,76.45037529939833
2023-12-06,83.12450743338782,70.80793309757061,73.84081001364987,76.90892033834814
2023-12-07,82.245400243161,70.0590833896664,73.05988524164817,76.09554788117956
2023-12-08,81.8702626246933,69.73952998464767,72.7266445829117,75.74846096174402
2023-12-11,81.86522961674505,69.7352427184601,72.72217368262997,75.74380429406195
2023-12-12,81.86019691820304,69.73095571583397,72.71770305719866,75.73914791265042
2023-12-13,82.61622816546668,70.37496566703658,73.38929752936215,76.43864735949762
2023-12-14,83.52136579550547,71.14598887945368,74.1933455512943,77.27610384535625
2023-12-15,84.6884301993486,72.14012912496554,75.23006725442056,78.35590168159389
2023-12-18,84.48730472470933,71.96880445078462,75.05140432551666,78.16981524830658
2023-12-19,85.35764401592671,72.7101854009706,75.82454043464425,78.97507542105662
2023-12-20,87.29798758692799,74.36302788995448,77.54817820900733,80.7703309207749
2023-12-21,87.36016111224333,74.41598915200463,77.60340793141341,80.82785545659803
2023-12-22,85.76541167950653,73.05753405100923,76.18676687671051,79.35235249280282
2023-12-25,84.25874555566617,71.77411093800305,74.84837161351268,77.95834645928997
2023-12-26,84.11463236676867,71.65135102816409,74.72035359655939,77.8250092509642
2023-12-27,84.69967206755653,72.14970528338786,75.24005358312397,78.36630294559116
2023-12-28,85.38224316505533,72.7311396894174,75.8463922465032,78.99783518299854
2023-12-29,86.72929975226556,73.87860264169124,77.04300384283097,80.244166390916
2024-01-02,89.65984734049964,76.3749304272509,79.64625545153567,82.95558397365292
2024-01-03,89.43631352860722,76.14580563596915,79.41740922475816,82.72774099766842
2024-01-04,90.56890153416137,76.14580563596915,79.66883731244253,83.25155757442492
2024-01-05,90.42988289715244,76.14580563596915,79.63826541362391,83.18766413050089
2024-01-08,90.45635776768097,76.14580563596915,79.64409427433453,83.19984142503488
2024-01-09,91.8779688677307,76.14580563596915,79.95701569652078,83.85362531049697
2024-01-10,91.29990817255097,76.14580563596915,79.83125103104214,83.58983799816474
2024-01-11,90.75871645743022,76.14580563596915,79.71294858000333,83.34209334705623
2024-01-12,90.35996288086307,76.14580563596915,79.62539273802561,83.15900923625173
2024-01-15,90.34618189285264,76.14580563596915,79.62235677899115,83.15266785854027
2024-01-16,89.75578309463505,76.14580563596915,79.49227672810056,82.8809727290743
2024-01-17,89.80963316088038,76.14580563596915,79.50419981600702,82.90583544943647
2024-01-18,89.3353346118333,76.14580563596915,79.3992313251873,82.68691618611668
2024-01-19,89.32984268552521,76.14580563596915,79.39801105011571,82.68437458008637
2024-01-22,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-01-23,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-01-24,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-01-25,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-01-26,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-01-29,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-01-30,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-01-31,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-02-01,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-02-02,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-02-05,88.92239151689976,76.14580563596915,79.3074735225204,82.49580464624958
2024-02-06,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-07,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-08,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-19,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-20,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-21,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-22,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-23,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-26,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-27,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-28,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-02-29,88.92239151689976,75.91736821906125,79.12903170709473,82.37206093928022
2024-03-01,88.52224075507372,75.57574006207547,78.77295106441281,82.00138666505346
2024-03-04,87.09261711790727,74.35520086799842,77.50077729372585,80.67707404421564
2024-03-05,83.41461130750533,71.21510851716388,74.22784419526253,77.27000284897146
2024-03-06,87.20383851901254,74.45015598467388,77.59974946062817,80.78010249265604
2024-03-07,89.37525419166751,76.30399909848914,79.53201890007688,82.79156418482668
2024-03-08,88.96759589213609,75.9559613916175,79.16925755325512,82.41393540405976
2024-03-11,88.9621265727165,75.95129196776146,79.16439059070062,82.4088689736046
2024-03-12,88.95665758952556,75.94662283096017,79.15952392734464,82.40380285461032
2024-03-13,88.57498978502521,75.62077447311312,78.81989064388593,82.05025001921577
2024-03-14,88.57498978502521,75.62077447311312,78.81989064388593,82.05025001921577
2024-03-15,88.22391850191862,75.32104785289872,78.50748417102231,81.725039859741
2024-03-18,90.96436126366967,77.66069705348929,80.94611159080854,84.26361213968993
2024-03-19,91.0852238863658,77.76388334970355,81.05366315504764,84.37557160402929
2024-03-20,92.79576256631563,79.22425337128601,82.57581373076893,85.96010609506405
2024-03-21,93.14463822637369,79.52210548137306,82.88626639286721,86.28328236866969
2024-03-22,91.90654439581942,78.46508459360182,81.7845285256882,85.1363908071716
2024-03-25,90.69099243406005,77.42730879499713,80.7028499059066,84.0103806025329
2024-03-26,90.95876970344067,77.65592326671205,80.94113585028802,84.25843247310571
2024-03-27,90.29965174535087,77.0932022256952,80.35460904961724,83.64786742099926
2024-03-28,91.65432615202121,78.24975361836196,81.56008803246527,84.90275183060183
2024-03-29,93.16414452795509,79.53875895924838,82.90362439156692,86.30135176868419
2024-04-01,94.35224832727472,80.55310092730343,83.96087781901007,87.40193573735925
2024-04-02,96.42391126850838,82.32178028525264,85.80438067320553,89.32099282894136
2024-04-03,95.89267032928525,81.86823407143565,85.33164731092405,88.82888493268881
2024-04-08,95.50882329948496,81.54052520301634,84.99007480850244,88.47331340125893
2024-04-09,95.46185144241073,81.50042304529649,84.94827613997404,88.42980165346013
2024-04-10,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-11,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-12,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-15,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-16,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-17,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-18,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-19,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-22,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-23,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-24,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-25,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-26,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-29,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-04-30,95.16012307499116,81.24282287079855,84.6797782605852,88.15029964002777
2024-05-06,94.86703589894339,80.9926001014292,84.4189698854301,87.87880227795625
2024-05-07,95.82832187357045,81.81329666676744,85.27438579438476,88.76927660653982
2024-05-08,95.39269200887283,81.44137827499563,84.88673349682297,88.36573674273596
2024-05-09,95.7425909280391,81.74010399112473,85.19809672262785,88.68986089864866
2024-05-10,93.9297347514987,80.19238054897617,83.58489726378733,87.0105459713195
2024-05-13,91.30105968245687,77.948152860759,81.24572813734373,84.57550818968798
2024-05-14,93.01674567542263,79.41291739367772,82.77245913300082,86.16481082487842
2024-05-15,94.5123685204396,80.68980331976545,84.10336336877715,87.55026092389541
2024-05-16,97.04129617589491,82.84887179221067,86.35377064212902,89.89289903104311
2024-05-17,98.02495211282272,83.68866668178494,87.22909282470032,90.80409547321824
2024-05-20,97.67063736550034,83.38617095850242,86.91380010262102,90.4758807743077
2024-05-21,97.66827395458057,83.38415319971311,86.9116969830983,90.47369146040164
2024-05-22,97.66591060085005,83.38213548974906,86.90959391446634,90.47150219947208
2024-05-23,97.66354730430741,83.38011782860907,86.90749089672394,90.46931299151774
2024-05-24,97.66118406495126,83.37810021629197,86.90538792986987,90.46712383653733
2024-05-27,97.6588208827802,83.12796591564309,86.70932507803593,90.33032859977864
2024-05-28,97.65645775779288,83.12796591564309,86.70880053511479,90.32923570384412
2024-05-29,97.65409468998789,83.12796591564309,86.70827599536683,90.32814282113242
2024-05-30,97.65173167936385,83.12796591564309,86.70775145879205,90.32704995164337
2024-05-31,97.64936872591939,83.12796591564309,86.70722692539042,90.32595709537682
2024-06-03,97.29641153838114,83.12796591564309,86.62887532067927,90.16271387018216
2024-06-04,97.29641153838114,83.12796591564309,86.62887532067927,90.16271387018216
2024-06-05,97.29641153838114,83.12796591564309,86.62887532067927,90.16271387018216
2024-06-06,97.29641153838114,83.12796591564309,86.62887532067927,90.16271387018216
2024-06-07,97.29641153838114,82.87858201789616,86.43396035120774,90.02746979937689
2024-06-11,97.29641153838114,82.87858201789616,86.43396035120774,90.02746979937689
2024-06-12,97.29641153838114,82.87858201789616,86.43396035120774,90.02746979937689
2024-06-13,97.29641153838114,82.87858201789616,86.43396035120774,90.02746979937689
2024-06-14,97.29641153838114,82.87858201789616,86.43396035120774,90.02746979937689
2024-06-17,97.29641153838114,82.87858201789616,86.43396035120774,90.02746979937689
2024-06-18,97.29641153838114,82.87858201789616,86.43396035120774,90.02746979937689
2024-06-19,97.29641153838114,82.87858201789616,86.43396035120774,90.02746979937689
2024-06-20,96.92420591078847,82.5615315311802,86.10330883026084,89.68307137432255
2024-06-21,96.43619375043605,82.14583525607611,85.66977975090555,89.23151823548427
2024-06-24,93.93673560421345,80.01675830763911,83.44936830001782,86.9187927277702
2024-06-25,95.71273415139073,81.52958122606537,85.02708926200798,88.56210775904108
2024-06-26,97.36465369455708,82.93671173766981,86.49458375681883,90.09061363538312
2024-06-27,98.31013803314492,83.74208986069934,87.33451150484223,90.96546155004053
2024-06-28,97.62805977532042,83.16108509454276,86.72858242522794,90.33434084593436
2024-07-01,97.39037039598509,82.95861762006396,86.51742937174386,90.11440906138645
2024-07-02,100.49220164024335,85.6008052518403,89.27296325571034,92.98450482596732
2024-07-03,101.26458424461514,86.25873265135566,89.95911484492797,93.69918330679921
2024-07-04,98.66391237813183,85.9999564534016,89.17912549143932,92.35544571831552
2024-07-05,100.54879682911074,85.9999564534016,89.60504704405953,93.23762918034224
2024-07-08,98.77157047842039,85.9999564534016,89.20909886818974,92.41362940769044
2024-07-09,98.45189056397639,85.9999564534016,89.13691626302392,92.26407837291691
2024-07-10,98.4509735348552,85.9999564534016,89.13670869680169,92.2636486765128
2024-07-11,98.45005651427566,85.9999564534016,89.1365011310628,92.26321898210989
2024-07-12,98.4491395022377,85.7411555383323,88.9351137424957,92.12396476883328
2024-07-15,98.13050315434207,85.46364931732094,88.64727009057685,91.82580021568408
2024-07-16,98.13050315434207,85.46364931732094,88.64727009057685,91.82580021568408
2024-07-17,98.13050315434207,85.46364931732094,88.64727009057685,91.82580021568408
2024-07-18,98.13050315434207,85.46364931732094,88.64727009057685,91.82580021568408
2024-07-19,98.13050315434207,85.46364931732094,88.64727009057685,91.82580021568408
2024-07-22,98.13050315434207,85.46364931732094,88.64727009057685,91.82580021568408
2024-07-23,98.13050315434207,85.46364931732094,88.64727009057685,91.82580021568408
2024-07-24,97.81247532527061,85.18667306647912,88.35997615083545,91.52820508515254
2024-07-25,98.8096081081638,86.05509423768166,89.26074702513,92.46127393497233
2024-07-26,98.95260664440869,86.17963427733989,89.3899263267496,92.59508508031728
2024-07-29,100.29369703596923,87.34761441850853,90.6014150925777,93.8500128999874
2024-07-30,101.67357242405006,88.54937312225287,91.8479407118966,95.14123385204103
2024-07-31,100.94915063204502,88.28372500288611,91.47767924551921,94.6595824839555
2024-08-01,102.64126767486923,89.49869208039448,92.80521001424417,96.10428395195399
2024-08-02,102.58327164734082,89.44812208328482,92.75277171494515,96.0499815565926
2024-08-05,103.3618290238805,90.12699003268082,93.45672035543525,96.77895442377181
2024-08-06,105.36671386494702,91.87516184614329,95.2694781568971,98.65615281016701
2024-08-07,105.48536675458138,91.97862197163074,95.37676060372145,98.76724897309887
2024-08-08,106.27494906149661,92.66710317767527,96.0906776614191,99.50654461846821
2024-08-09,106.02443751931287,92.4486680795478,95.86417250603657,99.27198757402941
2024-08-12,106.2169863365564,92.61656221896462,96.03826947333908,99.45227340473059
2024-08-13,107.08274798726595,93.37146847789072,96.82106564915102,100.26289670858593
2024-08-14,108.1423508234578,94.29539576476176,97.77912731354871,101.25501590345252
2024-08-15,107.54266141795839,93.77249285580044,97.23690582231593,100.69351932206135
2024-08-16,107.00981462286448,93.3078737769403,96.75512144996435,100.19460830061134
2024-08-19,106.48824765063625,92.85309020982164,96.28353596109976,99.70625871633145
2024-08-20,106.19332426214154,92.59592992593072,96.01687492283138,99.43011831282679
2024-08-21,106.64040051422164,92.98576084606432,96.42110809732903,99.84872131775248
2024-08-22,106.29374395064414,92.68349149822708,96.10767144641457,99.52414250481935
2024-08-23,106.26187529921583,92.6557034292972,96.0788567507695,99.49430349371386
2024-08-26,106.25885631894951,92.65307101066702,96.07612707776379,99.49147678528232
2024-08-27,106.2558374244547,92.65043866682585,96.07339748231014,99.48865015715971
2024-08-28,106.25281861572896,92.64780639777156,96.07066796440637,99.48582360934374
2024-08-29,106.24979989276986,92.64517420350202,96.06793852405026,99.48299714183213
2024-08-30,106.24678125557496,92.64254208401512,96.06520916123962,99.4801707546226
2024-09-02,106.24376270414183,92.63991003930872,96.06247987597224,99.47734444771288
2024-09-03,106.11778603652638,92.53006390003516,95.94857548488484,99.3593909411936
2024-09-04,103.94560907516137,90.63602068122822,93.98455707733608,97.32555488072931
2024-09-05,105.06232644077079,91.60974933744568,94.99426001641339,98.37115111341188
2024-09-06,104.62797641243199,91.23101512729794,94.60153351845779,97.96446382862271
2024-09-09,106.4012445696894,92.77722733197442,96.20487033876226,99.62479665934971
2024-09-10,108.31760981278863,94.44821393113644,97.93759132787926,101.41911305518624
2024-09-11,106.9622559543874,93.26640470000663,96.71212030319374,100.15007853316757
2024-09-12,107.4403730821505,93.68330190485779,97.14441972289708,100.59774549256628
2024-09-13,107.05737630570074,93.34934548226332,96.79812532222981,100.2391408904368
2024-09-18,104.39008119418743,91.02358091133996,94.38643567145431,97.74171960378119
2024-09-19,107.18860303417664,93.46376944477501,96.91677666365969,100.36201009364541
2024-09-20,106.46462833217099,92.83249519810411,96.26218006926197,99.68414365735023
2024-09-23,107.0827330816071,93.37145548080878,96.82105217189351,100.26288275223384
2024-09-24,107.09793139362485,93.09134111436634,96.60664027098778,100.1196036115343
2024-09-25,108.20042477670809,93.77037306636204,97.38376869056454,101.00008090566557
2024-09-26,107.5879660369011,93.23959433200888,96.8325366563746,100.4283790625393
2024-09-27,106.94984835099982,92.68657863368153,96.25821076764163,99.83272578265274
2024-09-30,106.94984835099982,92.68657863368153,96.25821076764163,99.83272578265274
2024-10-08,106.94984835099982,92.68657863368153,96.25821076764163,99.83272578265274
2024-10-09,106.94984835099982,92.68657863368153,96.25821076764163,99.83272578265274
2024-10-10,106.94984835099982,92.68657863368153,96.25821076764163,99.83272578265274
2024-10-11,106.47763552405272,92.27734204296638,95.83320444435745,99.39193699809137
2024-10-14,107.45496446060878,93.12433039054947,96.71283107510853,100.30422825634952
2024-10-15,106.98235141235882,92.71474695368325,96.2874645401259,99.86306588375415
2024-10-16,108.4091861082114,93.95129313185431,97.57166042260353,101.19494993150644
2024-10-17,107.43090809853267,93.10348228342647,96.69117959633853,100.28177275748249
2024-10-18,105.30694812968595,91.2627823132758,94.77954914996053,98.29915458258515
2024-10-21,105.30694812968595,91.2627823132758,94.77954914996053,98.29915458258515
2024-10-22,104.8499758988789,90.86675377039185,94.36825984019337,97.8725921880437
2024-10-23,105.59791052023124,91.51494076797705,95.04142440781641,98.57075448661719
2024-10-24,107.15736338753791,92.8664186152085,96.44498079520613,100.0264314499155
2024-10-25,109.47315105129259,94.87336335337278,98.5292621707086,102.18811188584957
2024-10-28,114.52352150770017,99.2501957253157,103.07475364491887,106.90239859732422
2024-10-29,113.7913214972792,98.61564490651756,102.41575071958643,106.21892382867834
2024-10-30,112.85178419711103,97.80140814794342,101.57013774436426,105.34190931115953
2024-10-31,115.31413713984642,99.93537161932396,103.78633245806093,107.64040164099846
2024-11-01,112.49638873839221,97.49340968288261,101.25027070856495,105.01016412477802
2024-11-04,112.4673489603292,97.46824276853498,101.22413399943882,104.98305683809315
2024-11-05,111.99989090779641,97.06312683604826,100.80340712193959,104.54670641504028
2024-11-06,113.48697949945148,98.35189120374827,102.14183339642949,105.93483468145894
2024-11-07,115.5679930391241,100.15537225637773,104.01481071243941,107.87736435550109
2024-11-08,115.67499529861,100.24810425638275,104.11111609486879,107.97724600464865
2024-11-11,117.89437249408029,102.17149622109733,106.10862503151871,110.04893173753997
2024-11-12,119.65513964815085,103.69744025746247,107.69337057760887,111.6925262556222
2024-11-13,120.76770606054008,104.66163025732743,108.69471516919062,112.73105542864656
2024-11-14,120.27291145117748,104.23282348316823,108.24938453498152,112.2691875969773
2024-11-15,120.36305218487844,104.31094267951204,108.33051401648261,112.35332979341952
2024-11-18,118.10602080944757,102.3549182504638,106.29911513939038,110.24649562899195
2024-11-19,117.44502875713309,101.78207880489471,105.70420160497741,109.62949018839838
2024-11-20,119.93585346405594,103.94071692940368,107.94602179753487,111.9545595902996
2024-11-21,121.0260796141905,104.88554605586778,108.92725945389537,112.97223516409056
2024-11-22,119.58001079824231,103.63233089861747,107.62575226135382,111.62239695682536
2024-11-25,124.13041497170447,107.57587453838448,111.72125843327053,115.86998831907377
2024-11-26,124.48459859586603,107.88282278410685,112.04003478004104,116.20060231407058
2024-11-27,123.02969028701585,106.62194700492415,110.7305717672346,114.84251284993545
2024-11-28,125.78534425830487,109.01009567867315,113.21074658618792,117.4147880939798
2024-11-29,125.54803899418219,108.8044384162981,112.99716442144071,117.19327463019079
2024-12-02,126.44550087192306,109.58221110307146,113.80490819962716,118.03101369127708
2024-12-03,127.30383615789617,110.32607528057187,114.5774368206622,118.8322298926587
2024-12-04,127.14835343625212,110.19132837136127,114.43749750497827,118.68709397939504
2024-12-05,128.53855642682166,111.39612819846637,115.68872370622418,119.98478402832585
2024-12-06,128.8576670797086,111.67268094798108,115.97593328115484,120.282659030443
2024-12-09,130.9694679728286,113.50284342653326,117.87662017883139,122.25392727178259
2024-12-10,130.10158383605716,112.75070387207788,117.09549729322369,121.44379766081705
2024-12-11,130.64265853385797,113.21961863257216,117.58248145547343,121.948865809733
2024-12-12,133.58142323063242,115.76645763564895,120.22746165825251,124.69206642793267
2024-12-13,133.6050716716593,115.78695222374418,120.24874599531132,124.71414115140938
2024-12-16,136.11212977959067,117.95965879643019,122.50517675683963,127.05436368065385
2024-12-17,128.71032069906647,111.54498528401945,115.84331692701892,120.14511801434512
2024-12-18,128.27220333959022,111.16529704961816,115.44899759155786,119.73615576817468
2024-12-19,128.27220333959022,111.16529704961816,115.44899759155786,119.73615576817468
2024-12-20,128.27220333959022,111.16529704961816,115.44899759155786,119.73615576817468
2024-12-23,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2024-12-24,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2024-12-25,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2024-12-26,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2024-12-27,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2024-12-30,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2024-12-31,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2025-01-02,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2025-01-03,127.8933909752721,110.83700465337697,115.10805460783102,119.38255198590532
2025-01-06,127.8933909752721,110.50449363941684,114.8490614849634,119.20347815792647
2025-01-07,127.8933909752721,110.50449363941684,114.8490614849634,119.20347815792647
2025-01-08,127.8933909752721,110.50449363941684,114.8490614849634,119.20347815792647
2025-01-09,127.8933909752721,110.50449363941684,114.8490614849634,119.20347815792647
2025-01-10,127.54017310164362,110.50449363941684,114.76976352246393,119.03886918648946
2025-01-13,128.15105028625996,110.50449363941684,114.90719126055357,119.32394849718868
2025-01-14,130.91137427315465,110.50449363941684,115.52595535884753,120.60904431385204
2025-01-15,131.53850441322044,110.50449363941684,115.6643119549945,120.89793275946535
2025-01-16,131.63059160338767,110.50449363941684,115.68455546000104,120.9402517404151
2025-01-17,130.078407027952,110.50449363941684,115.34351812891052,120.22718956005815
2025-01-20,132.31072087783713,110.50449363941684,115.8383791494608,121.25881666297158
2025-01-21,130.32791942871881,110.50449363941684,115.40439219716173,120.35022756375677
2025-01-22,130.16323129890432,110.50449363941684,115.36793467216125,120.27418762547225
2025-01-23,131.2698680503702,110.50449363941684,115.61314677079868,120.78546809596627
2025-01-24,131.3972222673392,110.50449363941684,115.64118790087102,120.84405937414404
2025-01-27,133.48515372438078,110.50449363941684,116.10057903140921,121.80417903500918
2025-02-05,136.03092653504478,110.50449363941684,116.65413440658372,122.96567811771932
2025-02-06,134.9752887394942,110.50449363941684,116.42781728072208,122.4885541993465
2025-02-07,134.42901822971385,109.72574758254218,115.69464930533964,121.80908703349179
2025-02-10,136.39577132554186,111.33108143524682,117.38731070158062,123.5912052262597
2025-02-11,137.0832342086339,111.89221309994161,117.97896701371602,124.21413044926298
2025-02-12,136.2589964443666,111.21944091086375,117.26959711473951,123.467270501269
2025-02-13,135.230141433291,110.37965284478264,116.38412594742779,122.53500237018143
2025-02-14,135.31063170078164,110.4453518649037,116.45339888709852,122.60793637005162
2025-02-17,138.0692585655461,112.6970412622057,118.82757651545722,125.1075887835567
2025-02-18,136.6885169570899,111.57003083542946,117.63925855944375,123.85646847508426
2025-02-19,137.40018240222452,112.15091749237597,118.25174450319201,124.5013241713224
2025-02-20,137.61543897568666,112.32661756633492,118.43700237463473,124.69637288205965
2025-02-21,135.01236675338134,110.20189740274849,116.19670089923856,122.3376719478653
2025-02-24,135.01236675338134,110.20189740274849,116.19670089923856,122.3376719478653
2025-02-25,134.60196408485996,109.86691214282173,115.84349298748084,121.96579707273028
2025-02-26,134.23191830732037,109.56486761318817,115.52501772802304,121.6304904632178
2025-02-27,134.23191830732037,109.56486761318817,115.52501772802304,121.6304904632178
2025-02-28,133.68918797871945,109.1218718089661,115.05792367450881,121.13871058783928
2025-03-03,135.39605188442155,110.51507485798922,116.52691469730048,122.68533747526259
2025-03-04,136.88747318958772,111.73242599113702,117.81048774678045,124.03674708872977
2025-03-05,136.32817684839628,111.27590841802983,117.32913636220565,123.5299563853618
2025-03-06,136.32234810042488,111.27115078655221,117.3241199233346,123.5246748287582
2025-03-07,136.31651960166315,111.26639335848841,117.31910369894277,123.51939349796896
2025-03-10,138.16786327021586,112.77752593045308,118.91243941839923,125.1969366729573
2025-03-11,138.57117931741624,113.10672683791991,119.25954831835658,125.56239020480922
2025-03-12,139.46582504986276,113.83696851569871,120.02951395249552,126.37304835974345
2025-03-13,140.04357357333615,114.30854741650197,120.52674597643035,126.89655899090036
2025-03-14,141.39381385149346,115.41066157226928,121.68881334489399,128.12004137382706
2025-03-17,142.55858077249601,116.36138577489663,122.6912553936604,129.17546227269645
2025-03-18,143.9478461757255,117.49535362623827,123.88690924678916,130.43430617889402
2025-03-19,142.8612212408903,116.6084116929655,122.95171911881121,129.4496914505924
2025-03-20,143.8719690788883,117.43342004013839,123.82160657460952,130.36555227431148
2025-03-21,143.8880752190437,117.44656644478,123.83546812222389,130.38014640178338
2025-03-24,143.30017574120302,116.96670197385733,123.32949980666761,129.84743776784194
2025-03-25,143.59447758262237,117.20692160790595,123.58278699704748,130.11411113262326
